Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
2024-12-16,250.15196228027344,197.69686889648438,449.12213134765625,250.49077111704125,200.1710684380182,449.7089034526842,246.7739547032778,193.65633141386007,442.8466168869823,247.11276354004562,193.91074030543086,444.82573215231423,51694800,32248600,23598800
2024-12-17,252.58334350585938,196.6593017578125,451.9764404296875,252.93211150871377,202.40584968133783,452.80192160914675,248.89643481128522,196.23031402711658,447.1131792784758,249.1953766416157,198.0660100701861,448.5453123373024,51356400,24129500,22733500
2024-12-18,247.1725616455078,189.70558166503906,434.999755859375,253.38051965426092,198.2256307864751,450.17634202962637,246.86366065893745,188.83761987145812,434.6317523490202,251.26802371656945,196.36997730758958,448.8536235978926,56774100,27638400,24444500
2024-12-19,248.90638732910156,189.2566375732422,434.6416931152344,251.10857637552834,194.14519461975692,440.7580781855559,246.21594133746913,189.07706556926655,433.9355816606558,246.62449465453676,192.82827236476155,439.2066057877418,60882300,26981200,22963700
2024-12-20,253.5897674560547,192.509033203125,434.21405029296875,254.0979578981185,193.68127489145218,441.31501544447383,244.82089371115717,185.9344233506523,426.28760397482347,247.16257165125242,186.57292697557446,430.74310199904505,147495300,45319700,64263700
2024-12-23,254.3670196533203,195.53195190429688,432.8714294433594,254.7456651132031,196.0307833406558,435.25830776300677,252.55345036958022,191.18214117032196,430.4646409959487,253.8687883386418,193.57652597559388,434.35327712310794,40858800,15235900,19152500
2024-12-24,257.2866516113281,197.10824584960938,436.9291076660156,257.2965955586333,197.20800299530168,437.1976515770788,254.38692663500538,194.74178044259557,431.817212852652,254.58623131585566,195.7115088017816,432.27469051669533,23234700,6809800,7164500
2024-12-26,258.1037292480469,196.63934326171875,435.7157897949219,259.1799258751944,197.69686339021348,438.5303413291557,256.7186620602343,195.41220706148326,434.24389716434194,257.27667867815336,196.280184046086,436.6804901261448,27237100,7907900,8194200
2024-12-27,254.6858673095703,193.58648681640625,428.1772155761719,257.78488174803636,196.34004594129468,432.8415878431465,252.16481819720389,191.52332692544056,424.020065946368,256.91793375888693,196.0108153840525,432.22498090820386,42355300,14693000,18117700
2024-12-30,251.307861328125,192.23965454101562,422.5083312988281,252.60326573181473,193.32710338004287,425.21346797282456,249.86299361835324,189.91509830350097,419.5943507529856,251.33775398934142,190.41892290770127,423.7316203926744,35557500,12209500,13158700
